,tweet_count,tweet_comp_score,tweet_date,tweet_neg_score,tweet_neu_score,tweet_pos_score,tweet_source,tweet_text
400,400,0.0,Sun Jul 08 08:55:14 +0000 2018,0.0,1.0,0.0,BBC News (World),RT @Beaking_News: Thai government releases graphic about #thamluangcaverescue . Full face masks; 2 divers accompanying 1 boy; guided by rop…
401,401,-0.1531,Sun Jul 08 08:48:03 +0000 2018,0.168,0.69,0.142,BBC News (World),"Thai cave rescue: ""War against water"" has begun as monsoon rains hit Tham Luang

Follow live updates:… https://t.co/KUWYf3gIlh"
402,402,-0.25,Sun Jul 08 08:41:41 +0000 2018,0.217,0.66,0.123,BBC News (World),Ethiopia-Eritrea border: Landmark summit aims to end conflict https://t.co/aBpzPXtIfg
403,403,0.5106,Sun Jul 08 08:38:52 +0000 2018,0.0,0.829,0.171,BBC News (World),RT @p_ghildial: Oxygen cylinders arriving at the rescue site near the mouth of the cave #ThailandCaveRescue https://t.co/oKWBm5S2kG
404,404,-0.5267,Sun Jul 08 08:12:30 +0000 2018,0.327,0.673,0.0,BBC News (World),Japan floods: 'Extreme danger' amid record rainfall https://t.co/Y4A6A6WUaF
405,405,0.5106,Sun Jul 08 08:07:49 +0000 2018,0.0,0.858,0.142,BBC News (World),"Thai cave rescue: It could take at least 11 hours to get each of the boys out

Follow live updates:… https://t.co/w6xnOX5QQH"
406,406,0.5563,Sun Jul 08 06:31:03 +0000 2018,0.0,0.754,0.246,BBC News (World),RT @elonmusk: Extremely talented dive team. Makes sense given monsoon. Godspeed. https://t.co/t5XRo3gTxK
407,407,0.25,Sun Jul 08 06:11:27 +0000 2018,0.126,0.709,0.165,BBC News (World),"The greatest dangers for the boys.. 

- Hypothermia (Cave water is very cold)
- Infection (There are all sorts of d… https://t.co/uiSWQpelMy"
408,408,0.765,Sun Jul 08 05:32:01 +0000 2018,0.0,0.761,0.239,BBC News (World),"Hang on boys, rescue is coming. 🐗🇹🇭

The mission to rescue 12 boys and football coach from a cave in Thailand has b… https://t.co/rMOrJpM1Ez"
409,409,-0.0258,Sun Jul 08 04:15:39 +0000 2018,0.127,0.749,0.124,BBC News (World),RT @BBCBreaking: The complex mission to rescue the 12 trapped boys and their football coach from a cave in Thailand has begun https://t.co/…
410,410,0.3612,Sun Jul 08 03:33:55 +0000 2018,0.129,0.646,0.224,BBC News (World),The rescue of the 12 trapped boys and their football coach could be imminent as authorities clear cave entrance https://t.co/O1Tar77eGr
411,411,0.8481,Sun Jul 08 03:13:34 +0000 2018,0.0,0.432,0.568,BBC News (World),Thailand cave rescue: Authorities clear cave site 'for rescue' https://t.co/GpjGiSgyvj
412,412,-0.0772,Sun Jul 08 02:39:07 +0000 2018,0.236,0.545,0.218,BBC News (World),Daniel Cordier: France's last Resistance hero from World War Two https://t.co/O1MPIf8NEu
413,413,-0.4767,Sat Jul 07 23:58:21 +0000 2018,0.313,0.687,0.0,BBC News (World),Letter from Africa: Complaining about colonialism makes us the victims https://t.co/yJ7ZaThWgN
414,414,-0.4019,Sat Jul 07 23:45:59 +0000 2018,0.252,0.748,0.0,BBC News (World),"Obituary: Henry Butler, the blind pianist and photographer https://t.co/tdzU7p8EHV"
415,415,0.5994,Sat Jul 07 23:25:06 +0000 2018,0.0,0.672,0.328,BBC News (World),Sanju: Is this Bollywood blockbuster whitewashing Sanjay Dutt? https://t.co/neVZVOED6v
416,416,-0.5719,Sat Jul 07 22:15:58 +0000 2018,0.291,0.709,0.0,BBC News (World),World Cup 2018: Russia fans' heartbreak as hosts exit https://t.co/PwWHGMJ1U3
417,417,0.0,Sat Jul 07 21:43:46 +0000 2018,0.0,1.0,0.0,BBC News (World),In pictures: The Durban July in South Africa https://t.co/HyeMGKQT9Z
418,418,0.6124,Sat Jul 07 21:30:48 +0000 2018,0.0,0.615,0.385,BBC News (World),Thailand cave rescue: 'Four-day window' for boys to escape https://t.co/bOst0ZIFeV
419,419,0.0,Sat Jul 07 19:06:15 +0000 2018,0.0,1.0,0.0,BBC News (World),Tyler Honeycutt: Ex-NBA player dies after police shootout https://t.co/Izy1VSIaDB
420,420,-0.6808,Mon Jul 09 13:29:44 +0000 2018,0.286,0.714,0.0,CBS News,"Starbucks plans to stop offering plastic straws by 2020, citing the environmental threat to oceans… https://t.co/Bhf7RztCLt"
421,421,0.2023,Mon Jul 09 13:20:43 +0000 2018,0.0,0.921,0.079,CBS News,"""We just saw two ambulances come by us in quick succession, which we understand to be the sixth and seventh people… https://t.co/k3PxjWmxlK"
422,422,0.0516,Mon Jul 09 13:16:20 +0000 2018,0.152,0.686,0.162,CBS News,WATCH: @benstracy explains how the dangerous rescue mission in Thailand is being carried out https://t.co/EtiCiCcDcQ https://t.co/Xmw3kNEasu
423,423,-0.1531,Mon Jul 09 13:15:13 +0000 2018,0.13,0.763,0.107,CBS News,More of the Thai youth soccer team have been rescued from a cave today after being trapped for more than two weeks.… https://t.co/0EOACvZ9IU
424,424,0.0,Mon Jul 09 13:14:36 +0000 2018,0.0,1.0,0.0,CBS News,"In Tennessee, President Trump's tariffs become a political issue https://t.co/36AoZtXXzH https://t.co/YVPBmZOUwv"
425,425,0.6997,Mon Jul 09 13:01:24 +0000 2018,0.0,0.746,0.254,CBS News,"Today is Tom Hanks’ birthday. So, celebrate with a look back at his top 10 movies. What’s your favorite?… https://t.co/MaoV85kRL0"
426,426,0.0,Mon Jul 09 12:45:40 +0000 2018,0.0,1.0,0.0,CBS News,UPDATE: A sixth and seventh person have been taken out of the cave in Thailand on stretchers. All seven people resc… https://t.co/qmAuneG0Xi
427,427,-0.6705,Mon Jul 09 12:20:36 +0000 2018,0.209,0.791,0.0,CBS News,Travis Pastrana nails Evel Knievel's three legendary jumps -- including one that nearly killed the late daredevil… https://t.co/Sm4u25yy8R
428,428,0.0,Mon Jul 09 12:00:58 +0000 2018,0.0,1.0,0.0,CBS News,Sen. Mitch McConnell has already led the Senate in confirming more circuit court judges in the first year of Donald… https://t.co/f6l9U2oxY8
429,429,-0.3818,Mon Jul 09 11:55:26 +0000 2018,0.12,0.88,0.0,CBS News,UPTOWN FUNK: A Georgia police department has joined the law enforcement lip sync battle with their own epic music v… https://t.co/IHURQ6C9tD
430,430,0.0,Mon Jul 09 11:45:11 +0000 2018,0.0,1.0,0.0,CBS News,RT @CBSThisMorning: Edd Sorenson is a technical cave diver on standby to go to Thailand if needed. He serves as a coordinator with Internat…
431,431,0.0,Mon Jul 09 11:44:45 +0000 2018,0.0,1.0,0.0,CBS News,UPDATE: Video from the scene in Thailand appears to show the fifth boy being taken to a helicopter to be flown to t… https://t.co/Ns64QZFEUP
432,432,-0.802,Mon Jul 09 11:20:31 +0000 2018,0.356,0.644,0.0,CBS News,"3 people, including father and son, killed in Long Island car crash, police say https://t.co/qyFp0fy2Hn https://t.co/tRehNf2JXx"
433,433,0.0,Mon Jul 09 11:09:20 +0000 2018,0.0,1.0,0.0,CBS News,"So far, one boy was transported to the hospital in an ambulance, the other three took a helicopter; a fifth boy app… https://t.co/JJtBAyCCWi"
434,434,0.0,Mon Jul 09 11:00:33 +0000 2018,0.0,1.0,0.0,CBS News,"Man finds rings in ashes of home burned by wildfire, gets down on one kneed to propose again https://t.co/Ppi19oqOb5 https://t.co/TgIyi3AZdh"
435,435,0.765,Mon Jul 09 10:53:09 +0000 2018,0.0,0.72,0.28,CBS News,"RT @CBSThisMorning: THIS MORNING: 
🔜@BenStracy with latest on the Thai cave rescue
🔜@DrRobertGlatter on Thai rescue medical concerns 
🔜Leon…"
436,436,0.0,Mon Jul 09 10:24:26 +0000 2018,0.0,1.0,0.0,CBS News,"""We are hearing the sixth [boy] is nearing the exit of the cave, is close to what they call chamber 3... From there… https://t.co/9oRYIxM5eS"
437,437,0.0,Mon Jul 09 10:17:41 +0000 2018,0.0,1.0,0.0,CBS News,".@CBSThisMorning will have more from Thailand, starting at 7 a.m. ET.

You can receive more updates throughout the… https://t.co/lvVVwpu8DG"
438,438,0.4215,Mon Jul 09 10:16:52 +0000 2018,0.0,0.872,0.128,CBS News,"Four boys were rescued on Sunday. The fifth appears to be out, according the Reuters news service, citing a witness… https://t.co/3i6Va5dUDH"
439,439,0.7739,Mon Jul 09 10:12:52 +0000 2018,0.0,0.716,0.284,CBS News,SPECIAL REPORT: Multiple sources say a second rescue operation at the cave complex in Thailand has just brought ano… https://t.co/ZEfriAIJ97
440,440,0.7469,Mon Jul 09 21:16:27 +0000 2018,0.0,0.784,0.216,CNN,"RT @TheLeadCNN: Eight boys have been rescued but ""not even their families have been told"" which ones are free and which boys are still trap…"
441,441,-0.3182,Mon Jul 09 21:16:21 +0000 2018,0.15,0.85,0.0,CNN,YouTube says it has a plan to stem the flow of misinformation videos https://t.co/ncnpCX2RP0 https://t.co/SEAdLFdTqa
442,442,-0.5423,Mon Jul 09 21:08:10 +0000 2018,0.212,0.788,0.0,CNN,The sexual harassment we don't talk about | By Ruth Ben-Ghiat via @CNNOpinion https://t.co/EBuWKDTbgh https://t.co/RBtJLj5JaX
443,443,-0.4576,Mon Jul 09 21:06:22 +0000 2018,0.206,0.686,0.108,CNN,"RT @TheLeadCNN: ""We may be in the most dangerous phase of the entire"" rescue mission says @tomforemancnn, ""as tired as everyone is, as dang…"
444,444,0.0,Mon Jul 09 21:02:00 +0000 2018,0.0,1.0,0.0,CNN,Starbucks is going strawless. The coffee company announced Monday that it will phase out plastic straws from all of… https://t.co/t4vMFH4kQM
445,445,-0.4019,Mon Jul 09 20:56:06 +0000 2018,0.137,0.863,0.0,CNN,A fast-moving wildfire that has already claimed one life and injured three firefighters has spread from northern Ca… https://t.co/spJMDjbzuN
446,446,-0.6808,Mon Jul 09 20:50:07 +0000 2018,0.237,0.763,0.0,CNN,A Texas police officer has been placed on desk duty after a chaotic cellphone video of him pulling a gun on a group… https://t.co/OqogMVhuOo
447,447,-0.7783,Mon Jul 09 20:44:04 +0000 2018,0.254,0.746,0.0,CNN,"Sen. Elizabeth Warren fired back at President Trump for trying to ""bully her to shut her up"" with his comments ques… https://t.co/kqMq0OEf21"
448,448,0.34,Mon Jul 09 20:42:09 +0000 2018,0.0,0.876,0.124,CNN,"Senate Majority Leader Mitch McConnell slams Democrats, saying they're engaging in “scare tactics” ahead of the rev… https://t.co/wOypL7xGMx"
449,449,0.0,Mon Jul 09 20:38:05 +0000 2018,0.0,1.0,0.0,CNN,"Sacha Baron Cohen is coming to Showtime with ""Who Is America?"" https://t.co/NYGiIHIL7S https://t.co/YCtgkgOr4C"
450,450,0.3612,Mon Jul 09 20:32:05 +0000 2018,0.0,0.848,0.152,CNN,The Trump administration reportedly wanted to water down an international resolution promoting breastfeeding. Here'… https://t.co/3M2IzkiFd8
451,451,0.0,Mon Jul 09 20:26:50 +0000 2018,0.0,1.0,0.0,CNN,RT @CNNPolitics: Senate Majority Leader Mitch McConnell slams Democrats for “scare tactics” ahead of the reveal of President Trump’s Suprem…
452,452,-0.128,Mon Jul 09 20:26:03 +0000 2018,0.07,0.93,0.0,CNN,A city once known as America's foreclosure capital will become the first in the US to participate in a test of Univ… https://t.co/ZHSQw43meO
453,453,0.0,Mon Jul 09 20:23:24 +0000 2018,0.0,1.0,0.0,CNN,Former FBI lawyer Lisa Page has been subpoenaed for a closed-door interview this week with the House Judiciary and… https://t.co/GU1E00W40A
454,454,0.0,Mon Jul 09 20:20:10 +0000 2018,0.0,1.0,0.0,CNN,"UN humanitarian chief: Why I'm visiting North Korea https://t.co/qTfkG1moDm

By Mark Lowcock via @CNNOpinion https://t.co/7cJWt6tbPK"
455,455,-0.2263,Mon Jul 09 20:14:17 +0000 2018,0.091,0.909,0.0,CNN,"RT @CNNnewsroom: Boris Johnson and David Davis resigning are ""catastrophic"" for Theresa May says CNN's @richardquest: ""The Europeans are pl…"
456,456,0.0,Mon Jul 09 20:14:04 +0000 2018,0.0,1.0,0.0,CNN,Why it's taking so long for the government to reunite the families it separated https://t.co/PYuTR6wtuc https://t.co/5xLm30QV7R
457,457,0.4927,Mon Jul 09 20:14:02 +0000 2018,0.0,0.792,0.208,CNN,"RT @CNNnewsroom: President Trump's SCOTUS nominee ""is historically more significant because it's going to create this conservative majority…"
458,458,0.4019,Mon Jul 09 20:13:48 +0000 2018,0.0,0.87,0.13,CNN,"Sen. Chuck Schumer: ""US senators and the American people should expect an affirmative statement of support for the… https://t.co/bXTlUlh1wF"
459,459,0.0,Mon Jul 09 20:08:04 +0000 2018,0.0,1.0,0.0,CNN,"The White House has tapped former Republican Sen. Jon Kyl of Arizona to be the ""Sherpa"" for President Trump's Supre… https://t.co/Q2ysYtSdB0"
460,460,0.7003,Tue Jul 10 00:00:01 +0000 2018,0.0,0.746,0.254,Fox News,"TONIGHT: @POTUS announces his Supreme Court pick. Join @SeanHannity for full coverage at 9p ET, @ingrahamangle at 1… https://t.co/NOPNJ8Bz73"
461,461,0.0,Mon Jul 09 23:55:51 +0000 2018,0.0,1.0,0.0,Fox News,".@Nigel_Farage: ""Prime Minister Theresa May, who incidentally was a remain voter in the referendum, presented a pla… https://t.co/DmjKwGZeOA"
462,462,-0.743,Mon Jul 09 23:47:52 +0000 2018,0.474,0.526,0.0,Fox News,U.K. government in crisis amid Brexit resignations https://t.co/wYhU22Moup https://t.co/SDzF0dGB0L
463,463,0.6192,Mon Jul 09 23:43:06 +0000 2018,0.0,0.748,0.252,Fox News,".@TGowdySC: ""President @realDonaldTrump's first obligation is to not get it wrong like several of his predecessors… https://t.co/JfjUeH3jem"
464,464,0.0,Mon Jul 09 23:39:21 +0000 2018,0.0,1.0,0.0,Fox News,".@TGowdySC: ""The Democrats just have a different rule when it comes to Republican nominees."" #TheStory… https://t.co/mNKmWKCrwP"
465,465,0.6808,Mon Jul 09 23:35:00 +0000 2018,0.0,0.752,0.248,Fox News,".@AGPamBondi: ""The @POTUS' vision for our Supreme Court is following the rule of law and interpreting the Constitut… https://t.co/58jkGaKPd3"
466,466,-0.4939,Mon Jul 09 23:30:00 +0000 2018,0.13,0.827,0.043,Fox News,"“It took all the pain away and reminded me of what matters in life: the people around you.”

After one couple's hou… https://t.co/xrcskFCm8E"
467,467,0.0,Mon Jul 09 23:28:30 +0000 2018,0.0,1.0,0.0,Fox News,".@Judgenap: ""The @POTUS has campaigned on wanting to get rid of Roe v. Wade, on wanting to dial back administrative… https://t.co/AHTmhgW178"
468,468,0.0,Mon Jul 09 23:21:34 +0000 2018,0.0,1.0,0.0,Fox News,".@senorrinhatch on SCOTUS pick: ""The @POTUS really wants somebody who's going to uphold the Constitution and stand… https://t.co/St6n1ckYiY"
469,469,0.3182,Mon Jul 09 23:20:39 +0000 2018,0.0,0.813,0.187,Fox News,WATCH: A huge dust storm blankets the Phoenix area.  (Courtesy: KNXV) https://t.co/QK0GlkP3Uy
470,470,-0.0772,Mon Jul 09 23:15:00 +0000 2018,0.228,0.605,0.167,Fox News,'Bachelorette' fans complain Trump's Supreme Court decision will interrupt show: 'Can he just tweet it?' https://t.co/k1qsL34N8O
471,471,-0.3818,Mon Jul 09 23:10:10 +0000 2018,0.271,0.729,0.0,Fox News,SCOTUS pick will trigger confirmation battle https://t.co/RBHaETKCUF https://t.co/T0cSpZHbia
472,472,0.4019,Mon Jul 09 23:05:00 +0000 2018,0.0,0.863,0.137,Fox News,"On @foxandfriends, Rudy Giuliani sounded off on the special counsel's Russia probe, saying that ""they are investiga… https://t.co/6No3KpTJz1"
473,473,-0.4404,Mon Jul 09 22:56:17 +0000 2018,0.209,0.791,0.0,Fox News,"Boy, 8, gets 18 doses of anti-venom after painful snake bite. https://t.co/hiAG0XVaFo"
474,474,-0.7906,Mon Jul 09 22:50:56 +0000 2018,0.412,0.588,0.0,Fox News,"2 dead after California train, car crash that was caught on camera. https://t.co/90OKjgYlMB"
475,475,0.5574,Mon Jul 09 22:44:28 +0000 2018,0.0,0.769,0.231,Fox News,.@NYGovCuomo signs reproductive rights executive order ahead of @POTUS' Supreme Court pick. https://t.co/UXjzf1AKnl
476,476,-0.8271,Mon Jul 09 22:41:00 +0000 2018,0.367,0.633,0.0,Fox News,".@stephenfhayes on the battle over the #SCOTUSPick: ""The hysteria we've seen, I fear, is foreshadowing of the hyste… https://t.co/ZjFudZzimF"
477,477,-0.4767,Mon Jul 09 22:35:04 +0000 2018,0.181,0.819,0.0,Fox News,"Tropical Storm Chris expected to become hurricane, bring dangerous surf while staying off coast. https://t.co/4eG4Nrk7oK"
478,478,-0.5106,Mon Jul 09 22:28:51 +0000 2018,0.292,0.708,0.0,Fox News,Authorities investigate Jeep Wrangler burned in fireworks fiasco. https://t.co/9ghkr6RpSj
479,479,0.0,Mon Jul 09 22:24:14 +0000 2018,0.0,1.0,0.0,Fox News,"A video taken of a heated situation in El Paso, Texas, on Thursday has gone viral after an officer was seen pointin… https://t.co/ElhjGWD6Y2"
480,480,0.0,Mon Jul 09 12:16:31 +0000 2018,0.0,1.0,0.0,The New York Times,Morning Briefing: Here's what you need to know to start your day https://t.co/ZwOYs9XTng
481,481,0.0,Mon Jul 09 12:04:41 +0000 2018,0.0,1.0,0.0,The New York Times,"On StockX, sneakers, streetwear, handbags and watches are assigned ticker symbols. Sellers put out asking prices, a… https://t.co/9zTAPAcLDj"
482,482,0.1531,Mon Jul 09 11:46:18 +0000 2018,0.133,0.708,0.158,The New York Times,"RT @nytimestravel: 36 Hours in Tbilisi: With chaotic yet charming cobblestone streets, bathhouses steaming with sulfuric waters, and crumbl…"
483,483,-0.5106,Mon Jul 09 11:28:36 +0000 2018,0.148,0.852,0.0,The New York Times,A judge in Brazil ruled that former President Luiz Inácio Lula da Silva be released from prison while he continues… https://t.co/dftHtMnR67
484,484,-0.4215,Mon Jul 09 11:10:27 +0000 2018,0.286,0.714,0.0,The New York Times,"Amid Japan’s Flood Devastation, Survivors Dig Out https://t.co/O2nCbkfxK6"
485,485,0.0,Mon Jul 09 11:08:01 +0000 2018,0.0,1.0,0.0,The New York Times,"RT @nytimesbusiness: Sports teams, leagues and casinos are all looking for ways to cash in on legalized sports betting. Yet the biggest win…"
486,486,0.25,Mon Jul 09 10:51:22 +0000 2018,0.0,0.905,0.095,The New York Times,"In her new staging of T. S. Eliot’s poems “Four Quartets,” the choreographer Pam Tanowitz has created dance theater… https://t.co/h1TVsIWNye"
487,487,0.25,Mon Jul 09 10:33:49 +0000 2018,0.0,0.667,0.333,The New York Times,Deporting the American Dream https://t.co/pDKilynzio
488,488,0.0,Mon Jul 09 10:33:40 +0000 2018,0.0,1.0,0.0,The New York Times,"For many Egyptians, the price of a career in belly dance can be too high because of the stigma. But foreigners here… https://t.co/WW7EQ23j0m"
489,489,0.5106,Mon Jul 09 10:16:50 +0000 2018,0.0,0.732,0.268,The New York Times,Bites: A Pittsburgh Area Restaurant That Trades Fussy for Fun https://t.co/9TYM4BaT1G
490,490,0.8176,Mon Jul 09 10:14:49 +0000 2018,0.0,0.622,0.378,The New York Times,"A resolution to encourage breast-feeding was expected to be approved quickly and easily. Then the U.S.  delegation,… https://t.co/7tMXqL7c40"
491,491,0.25,Mon Jul 09 09:58:03 +0000 2018,0.095,0.762,0.143,The New York Times,Tom Wolfe had a lesser-known passion: drawing caricatures and cartoons with the same sarcastic wit that came throug… https://t.co/PkEEPuEm9v
492,492,0.0,Mon Jul 09 09:40:11 +0000 2018,0.0,1.0,0.0,The New York Times,Japanese officials pleaded with millions of people to evacuate as landslides and floods battered the country https://t.co/flcqVLyrQP
493,493,0.6697,Mon Jul 09 09:23:31 +0000 2018,0.0,0.703,0.297,The New York Times,Tech tools are far more efficient at keeping your plans organized and easily accessible https://t.co/QEPgzNFmq6
494,494,0.7003,Mon Jul 09 09:06:18 +0000 2018,0.0,0.595,0.405,The New York Times,Do You Like ‘Dogs Playing Poker’? Science Would Like to Know Why https://t.co/fDj3QMKgwR
495,495,0.5106,Mon Jul 09 09:03:22 +0000 2018,0.0,0.883,0.117,The New York Times,"RT @nytimesworld: A new rescue run is underway at the cave in Thailand, and more boys are on their way out, the search chief said Monday af…"
496,496,0.0,Mon Jul 09 08:51:34 +0000 2018,0.0,1.0,0.0,The New York Times,"Once a rising teen pop star herself, Teddy Geiger turned away from the spotlight, retreating to the basements and s… https://t.co/yfYxA03Nbo"
497,497,0.8689,Mon Jul 09 08:33:28 +0000 2018,0.0,0.426,0.574,The New York Times,"Thailand Cave Rescue Live Updates: Rescued Boys Stable, and Rains Ease https://t.co/5lDppdbeJW"
498,498,0.7096,Mon Jul 09 08:25:24 +0000 2018,0.0,0.67,0.33,The New York Times,Don't be a bridezilla. Here are a few ways to help your bridesmaids save money. https://t.co/m1G4GI1lJV
499,499,0.743,Mon Jul 09 08:08:43 +0000 2018,0.082,0.599,0.318,The New York Times,"“There were no support groups for people like me or any progressive, sympathetic op-ed pieces about the practice of… https://t.co/QfRTiz3pFq"
